TXNAME	GENEID
XM_002181912.1	PHATRDRAFT_47730
XM_002181913.1	PHATRDRAFT_38015
XM_002181914.1	PHATRDRAFT_38016
XM_002182077.1	PHATRDRAFT_29004
XM_002181915.1	PHATRDRAFT_38018
XM_002182078.1	PHATRDRAFT_47733
XM_002181916.1	PHATRDRAFT_38020
XM_002181917.1	PHATRDRAFT_47734
XM_002181918.1	PHATRDRAFT_21882
XM_002181919.1	PHATRDRAFT_47736
XM_002181920.1	PHATRDRAFT_47737
XM_002182079.1	PHATRDRAFT_47738
XM_002182080.1	PHATRDRAFT_47739
XM_002181921.1	PHATRDRAFT_47740
XM_002182081.1	PHATRDRAFT_54789
XM_002182082.1	PHATRDRAFT_47742
XM_002182083.1	PHATRDRAFT_29011
XM_002181922.1	PHATRDRAFT_29014
XM_002181923.1	PHATRDRAFT_54791
XM_002182084.1	PHATRDRAFT_47745
XM_002181924.1	PHATRDRAFT_47746
XM_002182085.1	PHATRDRAFT_47747
XM_002181925.1	PHATRDRAFT_47748
XM_002181926.1	PHATRDRAFT_47749
XM_002182086.1	PHATRDRAFT_14373
XM_002181927.1	PHATRDRAFT_38038
XM_002181928.1	PHATRDRAFT_47750
XM_002181929.1	PHATRDRAFT_47751
XM_002182087.1	PHATRDRAFT_47752
XM_002181930.1	PHATRDRAFT_47753
XM_002182088.1	PHATRDRAFT_47754
XM_002181931.1	PHATRDRAFT_47755
XM_002182089.1	PHATRDRAFT_38045
XM_002182090.1	PHATRDRAFT_47757
XM_002181932.1	PHATRDRAFT_47758
XM_002181933.1	PHATRDRAFT_38048
XM_002182091.1	PHATRDRAFT_38049
XM_002181934.1	PHATRDRAFT_47759
XM_002182092.1	PHATRDRAFT_47760
XM_002181935.1	PHATRDRAFT_47761
XM_002182093.1	PHATRDRAFT_47762
XM_002182094.1	PHATRDRAFT_47763
XM_002182095.1	PHATRDRAFT_29016
XM_002181936.1	PHATRDRAFT_47765
XM_002181937.1	PHATRDRAFT_38057
XM_002182096.1	PHATRDRAFT_47766
XM_002181938.1	PHATRDRAFT_52285
XM_002182097.1	PHATRDRAFT_52286
XM_002182098.1	PHATRDRAFT_47769
XM_002182099.1	PHATRDRAFT_21897
XM_002181939.1	PHATRDRAFT_47771
XM_002182100.1	PHATRDRAFT_38064
XM_002181940.1	PHATRDRAFT_56319
XM_002181941.1	PHATRDRAFT_38066
XM_002182101.1	PHATRDRAFT_38067
XM_002182102.1	PHATRDRAFT_47774
XM_002181942.1	PHATRDRAFT_29029
XM_002181943.1	PHATRDRAFT_14161
XM_002181944.1	PHATRDRAFT_21912
XM_002181945.1	PHATRDRAFT_47778
XM_002182103.1	PHATRDRAFT_38073
XM_002181946.1	PHATRDRAFT_38074
XM_002182104.1	PHATRDRAFT_38075
XM_002182105.1	PHATRDRAFT_38076
XM_002182106.1	PHATRDRAFT_47779
XM_002182271.1	PHATRDRAFT_47780
XM_002182107.1	PHATRDRAFT_47781
XM_002182108.1	PHATRDRAFT_14403
XM_002182272.1	PHATRDRAFT_47783
XM_002182109.1	PHATRDRAFT_47784
XM_002182273.1	PHATRDRAFT_47785
XM_002182274.1	PHATRDRAFT_29042
XM_002182110.1	PHATRDRAFT_38085
XM_002182111.1	PHATRDRAFT_38086
XM_002182112.1	PHATRDRAFT_47788
XM_002182113.1	PHATRDRAFT_47789
XM_002182275.1	PHATRDRAFT_47790
XM_002182114.1	PHATRDRAFT_47791
XM_002182276.1	PHATRDRAFT_54800
XM_002182277.1	PHATRDRAFT_47795
XM_002182115.1	PHATRDRAFT_38095
XM_002182116.1	PHATRDRAFT_47796
XM_002182278.1	PHATRDRAFT_38097
XM_002182279.1	PHATRDRAFT_47797
XM_002182117.1	PHATRDRAFT_5156
XM_002182280.1	PHATRDRAFT_38100
XM_002182281.1	PHATRDRAFT_47798
XM_002182282.1	PHATRDRAFT_54801
XM_002182283.1	PHATRDRAFT_21922
XM_002182118.1	PHATRDRAFT_47802
XM_002182284.1	PHATRDRAFT_47803
XM_002182119.1	PHATRDRAFT_38107
XM_002182285.1	PHATRDRAFT_38108
XM_002182286.1	PHATRDRAFT_14444
XM_002182120.1	PHATRDRAFT_47804
XM_002182287.1	PHATRDRAFT_38110
XM_002182288.1	PHATRDRAFT_47805
XM_002182121.1	PHATRDRAFT_38112
XM_002182122.1	PHATRDRAFT_38113
XM_002182123.1	PHATRDRAFT_47806
XM_002182289.1	PHATRDRAFT_47807
XM_002182290.1	PHATRDRAFT_21929
XM_002182291.1	PHATRDRAFT_14599
XM_002182124.1	PHATRDRAFT_3388
XM_002182292.1	PHATRDRAFT_47811
XM_002182125.1	PHATRDRAFT_38120
XM_002182293.1	PHATRDRAFT_38121
XM_002182126.1	PHATRDRAFT_47813
XM_002182294.1	PHATRDRAFT_14427
XM_002182127.1	PHATRDRAFT_38124
XM_002182295.1	PHATRDRAFT_47815
XM_002182128.1	PHATRDRAFT_14600
XM_002182296.1	PHATRDRAFT_47817
XM_002182297.1	PHATRDRAFT_7848
XM_002182129.1	PHATRDRAFT_47818
XM_002182298.1	PHATRDRAFT_38130
XM_002182299.1	PHATRDRAFT_14387
XM_002182130.1	PHATRDRAFT_47820
XM_002182300.1	PHATRDRAFT_267
XM_002182301.2	PHATRDRAFT_54805
XM_002182131.1	PHATRDRAFT_47823
XM_002182132.1	PHATRDRAFT_47824
XM_002182133.1	PHATRDRAFT_51088
XM_002182302.1	PHATRDRAFT_47826
XM_002182134.1	PHATRDRAFT_47827
XM_002182303.1	PHATRDRAFT_38140
XM_002182304.1	PHATRDRAFT_47828
XM_002182305.1	PHATRDRAFT_47829
XM_002182135.1	PHATRDRAFT_14552
XM_002182306.1	PHATRDRAFT_47831
XM_002182307.1	PHATRDRAFT_38145
XM_002182136.1	PHATRDRAFT_21961
XM_002182308.1	PHATRDRAFT_47833
XM_002182309.1	PHATRDRAFT_14529
XM_002182137.1	PHATRDRAFT_38149
XM_002182138.1	PHATRDRAFT_47835
XM_002182139.1	PHATRDRAFT_47835
XM_002182310.1	PHATRDRAFT_21970
XM_002182140.1	PHATRDRAFT_47839
XM_002182141.1	PHATRDRAFT_47840
XM_002182142.1	PHATRDRAFT_38156
XM_002182143.1	PHATRDRAFT_47841
XM_002182311.1	PHATRDRAFT_47842
XM_002182312.1	PHATRDRAFT_47843
XM_002182144.1	PHATRDRAFT_47844
XM_002182145.1	PHATRDRAFT_47845
XM_002182313.1	PHATRDRAFT_47846
XM_002182146.1	PHATRDRAFT_47847
XM_002182314.1	PHATRDRAFT_29097
XM_002182315.1	PHATRDRAFT_38165
XM_002182147.1	PHATRDRAFT_38166
XM_002182316.1	PHATRDRAFT_14450
XM_002182148.1	PHATRDRAFT_47849
XM_002182149.1	PHATRDRAFT_47851
XM_002182317.1	PHATRDRAFT_47852
XM_002182318.1	PHATRDRAFT_47853
XM_002182150.1	PHATRDRAFT_14453
XM_002182319.1	PHATRDRAFT_38174
XM_002182151.1	PHATRDRAFT_38175
XM_002182320.1	PHATRDRAFT_14477
XM_002182152.1	PHATRDRAFT_47856
XM_002182321.1	PHATRDRAFT_47857
XM_002182153.1	PHATRDRAFT_47858
XM_002182322.1	PHATRDRAFT_47859
XM_002182323.1	PHATRDRAFT_47860
XM_002182154.1	PHATRDRAFT_47861
XM_002182155.1	PHATRDRAFT_47863
XM_002182324.1	PHATRDRAFT_42169
XM_002182156.1	PHATRDRAFT_38186
XM_002182325.1	PHATRDRAFT_14535
XM_002182157.1	PHATRDRAFT_47865
XM_002182158.1	PHATRDRAFT_47866
XM_002182326.1	PHATRDRAFT_21982
XM_002182159.1	PHATRDRAFT_47868
XM_002182160.1	PHATRDRAFT_38192
XM_002182161.1	PHATRDRAFT_47869
XM_002182327.1	PHATRDRAFT_47870
XM_002182328.1	PHATRDRAFT_21983
XM_002182329.1	PHATRDRAFT_38196
XM_002182162.1	PHATRDRAFT_47872
XM_002182163.2	PHATRDRAFT_52304
XM_002182164.1	PHATRDRAFT_47874
XM_002182330.1	PHATRDRAFT_47875
XM_002182331.1	PHATRDRAFT_47876
XM_002182332.1	PHATRDRAFT_47877
XM_002182333.1	PHATRDRAFT_47878
XM_002182334.1	PHATRDRAFT_47879
XM_002182335.1	PHATRDRAFT_47880
XM_002182165.1	PHATRDRAFT_47881
XM_002182336.1	PHATRDRAFT_21988
XM_002182337.1	PHATRDRAFT_47883
XM_002182338.1	PHATRDRAFT_38209
XM_002182339.1	PHATRDRAFT_54813
XM_002182166.1	PHATRDRAFT_47885
XM_002182340.1	PHATRDRAFT_47886
XM_002182167.1	PHATRDRAFT_38213
XM_002182168.1	PHATRDRAFT_4339
XM_002182169.1	PHATRDRAFT_47887
XM_002182341.1	PHATRDRAFT_56580
XM_002182170.1	PHATRDRAFT_47888
XM_002182342.1	PHATRDRAFT_47890
XM_002182343.1	PHATRDRAFT_47891
XM_002182171.1	PHATRDRAFT_14536
XM_002182344.1	PHATRDRAFT_14561
XM_002182172.1	PHATRDRAFT_47892
XM_002182173.1	PHATRDRAFT_51092
XM_002182345.1	PHATRDRAFT_47894
XM_002182174.1	PHATRDRAFT_21996
XM_002182175.1	PHATRDRAFT_47896
XM_002182346.1	PHATRDRAFT_38227
XM_002182176.1	PHATRDRAFT_14449
XM_002182177.1	PHATRDRAFT_47898
XM_002182178.1	PHATRDRAFT_47899
XM_002182347.1	PHATRDRAFT_47900
XM_002182348.1	PHATRDRAFT_47901
XM_002182179.1	PHATRDRAFT_47902
XM_002182180.1	PHATRDRAFT_47903
XM_002182349.1	PHATRDRAFT_38235
XM_002182181.1	PHATRDRAFT_14397
XM_002182182.1	PHATRDRAFT_47905
XM_002182183.1	PHATRDRAFT_22006
XM_002182350.1	PHATRDRAFT_47907
XM_002182351.1	PHATRDRAFT_38240
XM_002182184.1	PHATRDRAFT_47908
XM_002182185.1	PHATRDRAFT_29136
XM_002182352.1	PHATRDRAFT_47911
XM_002182186.1	PHATRDRAFT_47912
XM_002182353.1	PHATRDRAFT_47913
XM_002182187.1	PHATRDRAFT_14553
XM_002182354.1	PHATRDRAFT_47916
XM_002182188.1	PHATRDRAFT_47917
XM_002182355.1	PHATRDRAFT_47918
XM_002182356.1	PHATRDRAFT_47919
XM_002182189.1	PHATRDRAFT_22019
XM_002182357.1	PHATRDRAFT_14627
XM_002182190.1	PHATRDRAFT_47922
XM_002182358.1	PHATRDRAFT_47923
XM_002182191.1	PHATRDRAFT_47924
XM_002182192.1	PHATRDRAFT_47925
XM_002182359.1	PHATRDRAFT_47926
XM_002182193.1	PHATRDRAFT_47927
XM_002182360.1	PHATRDRAFT_38261
XM_002182361.1	PHATRDRAFT_38262
XM_002182362.1	PHATRDRAFT_47929
XM_002182194.2	PHATRDRAFT_52311
XM_002182195.1	PHATRDRAFT_22027
XM_002182363.1	PHATRDRAFT_54818
XM_002182364.1	PHATRDRAFT_47932
XM_002182196.1	PHATRDRAFT_47933
XM_002182197.1	PHATRDRAFT_47934
XM_002182198.1	PHATRDRAFT_47935
XM_002182365.1	PHATRDRAFT_38270
XM_002182199.1	PHATRDRAFT_38271
XM_002182200.1	PHATRDRAFT_47936
XM_002182201.1	PHATRDRAFT_14572
XM_002182202.1	PHATRDRAFT_47937
XM_002182366.1	PHATRDRAFT_47938
XM_002182203.1	PHATRDRAFT_47939
XM_002182367.1	PHATRDRAFT_38277
XM_002182368.1	PHATRDRAFT_6311
XM_002182204.1	PHATRDRAFT_56595
XM_002182369.1	PHATRDRAFT_38280
XM_002182370.1	PHATRDRAFT_47941
XM_002182205.1	PHATRDRAFT_47942
XM_002182371.1	PHATRDRAFT_38283
XM_002182206.1	PHATRDRAFT_47943
XM_002182372.1	PHATRDRAFT_47944
XM_002182207.1	PHATRDRAFT_47945
XM_002182373.1	PHATRDRAFT_29157
XM_002182208.1	PHATRDRAFT_47947
XM_002182209.1	PHATRDRAFT_38289
XM_002182210.1	PHATRDRAFT_1391
XM_002182374.1	PHATRDRAFT_47949
XM_002182211.1	PHATRDRAFT_47950
XM_002182375.1	PHATRDRAFT_47951
XM_002182376.1	PHATRDRAFT_38294
XM_002182212.1	PHATRDRAFT_47952
XM_002182377.1	PHATRDRAFT_8365
XM_002182213.1	PHATRDRAFT_14391
XM_002182378.1	PHATRDRAFT_14478
XM_002182379.1	PHATRDRAFT_47954
XM_002182214.1	PHATRDRAFT_22043
XM_002182215.1	PHATRDRAFT_38299
XM_002182380.1	PHATRDRAFT_47956
XM_002182381.1	PHATRDRAFT_47957
XM_002182382.1	PHATRDRAFT_47958
XM_002182383.1	PHATRDRAFT_38303
XM_002182216.1	PHATRDRAFT_47959
XM_002182384.1	PHATRDRAFT_29174
XM_002182217.1	PHATRDRAFT_47962
XM_002182385.1	PHATRDRAFT_4344
XM_002182218.1	PHATRDRAFT_29177
XM_002182386.1	PHATRDRAFT_47965
XM_002182387.1	PHATRDRAFT_47966
XM_002182219.1	PHATRDRAFT_38312
XM_002182388.1	PHATRDRAFT_47967
XM_002182220.1	PHATRDRAFT_47968
XM_002182389.1	PHATRDRAFT_5668
XM_002182221.1	PHATRDRAFT_47970
XM_002182390.1	PHATRDRAFT_47972
XM_002182391.1	PHATRDRAFT_47973
XM_002182392.1	PHATRDRAFT_47974
XM_002182222.1	PHATRDRAFT_51100
XM_002182393.1	PHATRDRAFT_14645
XM_002182223.1	PHATRDRAFT_14472
XM_002182224.1	PHATRDRAFT_22064
XM_002182394.1	PHATRDRAFT_38325
XM_002182225.1	PHATRDRAFT_29196
XM_002182395.1	PHATRDRAFT_14502
XM_002182226.1	PHATRDRAFT_47982
XM_002182396.1	PHATRDRAFT_14636
XM_002182397.1	PHATRDRAFT_14467
XM_002182227.1	PHATRDRAFT_47984
XM_002182398.1	PHATRDRAFT_47985
XM_002182228.1	PHATRDRAFT_47986
XM_002182399.1	PHATRDRAFT_47987
XM_002182229.1	PHATRDRAFT_14457
XM_002182230.1	PHATRDRAFT_47990
XM_002182400.1	PHATRDRAFT_47991
XM_002182401.1	PHATRDRAFT_38338
XM_002182231.1	PHATRDRAFT_47992
XM_002182402.1	PHATRDRAFT_54826
XM_002182232.1	PHATRDRAFT_47994
XM_002182233.1	PHATRDRAFT_47995
XM_002182234.1	PHATRDRAFT_38343
XM_002182235.1	PHATRDRAFT_29212
XM_002182236.1	PHATRDRAFT_47998
XM_002182403.1	PHATRDRAFT_47999
XM_002182237.1	PHATRDRAFT_29217
XM_002182238.1	PHATRDRAFT_22095
XM_002182404.1	PHATRDRAFT_48002
XM_002182239.1	PHATRDRAFT_48003
XM_002182240.1	PHATRDRAFT_48004
XM_002182405.1	PHATRDRAFT_29223
XM_002182406.1	PHATRDRAFT_14607
XM_002182241.1	PHATRDRAFT_7073
XM_002182407.1	PHATRDRAFT_48008
XM_002182242.1	PHATRDRAFT_14518
XM_002182243.1	PHATRDRAFT_48010
XM_002182244.1	PHATRDRAFT_48011
XM_002182245.1	PHATRDRAFT_48012
XM_002182408.1	PHATRDRAFT_38361
XM_002182246.1	PHATRDRAFT_38362
XM_002182247.1	PHATRDRAFT_14571
XM_002182409.1	PHATRDRAFT_14544
XM_002182410.1	PHATRDRAFT_48014
XM_002182248.1	PHATRDRAFT_22113
XM_002182411.1	PHATRDRAFT_48016
XM_002182249.1	PHATRDRAFT_48017
XM_002182250.1	PHATRDRAFT_14646
XM_002182251.1	PHATRDRAFT_38369
XM_002182412.1	PHATRDRAFT_22117
XM_002182252.1	PHATRDRAFT_14412
XM_002182253.1	PHATRDRAFT_48021
XM_002182254.2	PHATRDRAFT_52325
XM_002182255.1	PHATRDRAFT_22122
XM_002182413.1	PHATRDRAFT_48025
XM_002182256.1	PHATRDRAFT_14626
XM_002182257.1	PHATRDRAFT_48026
XM_002182258.1	PHATRDRAFT_48027
XM_002182414.1	PHATRDRAFT_48028
XM_002182259.1	PHATRDRAFT_48029
XM_002182415.1	PHATRDRAFT_14549
XM_002182260.1	PHATRDRAFT_48031
XM_002182416.1	PHATRDRAFT_48032
XM_002182417.1	PHATRDRAFT_54834
XM_002182261.1	PHATRDRAFT_48034
XM_002182418.1	PHATRDRAFT_29260
XM_002182262.1	PHATRDRAFT_38388
XM_002182419.1	PHATRDRAFT_38389
XM_002182420.1	PHATRDRAFT_38390
XM_002182263.1	PHATRDRAFT_48036
XM_002182421.1	PHATRDRAFT_48037
XM_002182264.1	PHATRDRAFT_48038
XM_002182422.1	PHATRDRAFT_38394
XM_002182265.1	PHATRDRAFT_4049
XM_002182266.1	PHATRDRAFT_48040
XM_002182423.1	PHATRDRAFT_48041
XM_002182267.1	PHATRDRAFT_48042
XM_002182268.1	PHATRDRAFT_51110
XM_002182424.1	PHATRDRAFT_48044
XM_002182269.1	PHATRDRAFT_29266
XM_002182425.1	PHATRDRAFT_38402
XM_002182270.1	PHATRDRAFT_38403
XM_002182559.1	PHATRDRAFT_48046
XM_002182426.1	PHATRDRAFT_48047
XM_002182560.1	PHATRDRAFT_38406
XM_002182561.1	PHATRDRAFT_38407
XM_002182427.1	PHATRDRAFT_38408
XM_002182562.1	PHATRDRAFT_38409
XM_002182563.1	PHATRDRAFT_38410
XM_002182428.1	PHATRDRAFT_48048
XM_002182564.1	PHATRDRAFT_38413
XM_002182565.1	PHATRDRAFT_48049
XM_002182566.1	PHATRDRAFT_14760
XM_002182429.1	PHATRDRAFT_14857
XM_002182567.1	PHATRDRAFT_22145
XM_002182568.1	PHATRDRAFT_48054
XM_002182430.1	PHATRDRAFT_48055
XM_002182569.1	PHATRDRAFT_48056
XM_002182570.1	PHATRDRAFT_54842
XM_002182431.1	PHATRDRAFT_38426
XM_002182432.1	PHATRDRAFT_38427
XM_002182571.1	PHATRDRAFT_48058
XM_002182433.1	PHATRDRAFT_38429
XM_002182572.1	PHATRDRAFT_48059
XM_002182434.1	PHATRDRAFT_48060
XM_002182573.1	PHATRDRAFT_48061
XM_002182435.1	PHATRDRAFT_38433
XM_002182574.1	PHATRDRAFT_48063
XM_002182436.1	PHATRDRAFT_48064
XM_002182575.1	PHATRDRAFT_54844
XM_002182437.1	PHATRDRAFT_48066
XM_002182576.1	PHATRDRAFT_48067
XM_002182577.1	PHATRDRAFT_48068
XM_002182438.1	PHATRDRAFT_14769
XM_002182439.1	PHATRDRAFT_48069
XM_002182578.1	PHATRDRAFT_14736
XM_002182440.1	PHATRDRAFT_48071
XM_002182579.1	PHATRDRAFT_51114
XM_002182580.1	PHATRDRAFT_29283
XM_002182581.1	PHATRDRAFT_38445
XM_002182582.1	PHATRDRAFT_22166
XM_002182583.2	PHATRDRAFT_52343
XM_002182441.1	PHATRDRAFT_38448
XM_002182584.1	PHATRDRAFT_48077
XM_002182442.1	PHATRDRAFT_48078
XM_002182585.1	PHATRDRAFT_14712
XM_002182586.1	PHATRDRAFT_48080
XM_002182443.1	PHATRDRAFT_52346
XM_002182444.1	PHATRDRAFT_48083
XM_002182587.1	PHATRDRAFT_48084
XM_002182588.1	PHATRDRAFT_48085
XM_002182445.1	PHATRDRAFT_48086
XM_002182589.1	PHATRDRAFT_48087
XM_002182446.1	PHATRDRAFT_14808
XM_002182590.1	PHATRDRAFT_5651
XM_002182591.1	PHATRDRAFT_5060
XM_002182592.1	PHATRDRAFT_38462
XM_002182447.1	PHATRDRAFT_38463
XM_002182593.1	PHATRDRAFT_14805
XM_002182594.1	PHATRDRAFT_38465
XM_002182595.1	PHATRDRAFT_14887
XM_002182448.1	PHATRDRAFT_2271
XM_002182596.1	PHATRDRAFT_48093
XM_002182449.1	PHATRDRAFT_54855
XM_002182597.1	PHATRDRAFT_48094
XM_002182450.1	PHATRDRAFT_29309
XM_002182598.1	PHATRDRAFT_14845
XM_002182451.1	PHATRDRAFT_48096
XM_002182452.1	PHATRDRAFT_38474
XM_002182599.1	PHATRDRAFT_38475
XM_002182600.1	PHATRDRAFT_22187
XM_002182453.1	PHATRDRAFT_48099
XM_002182454.1	PHATRDRAFT_48100
XM_002182601.1	PHATRDRAFT_29317
XM_002182602.1	PHATRDRAFT_48103
XM_002182455.1	PHATRDRAFT_48104
XM_002182603.1	PHATRDRAFT_48105
XM_002182604.1	PHATRDRAFT_48106
XM_002182605.1	PHATRDRAFT_676
XM_002182456.1	PHATRDRAFT_48109
XM_002182606.1	PHATRDRAFT_48110
XM_002182457.1	PHATRDRAFT_14867
XM_002182607.1	PHATRDRAFT_48112
XM_002182458.1	PHATRDRAFT_14778
XM_002182608.1	PHATRDRAFT_38493
XM_002182459.1	PHATRDRAFT_38494
XM_002182460.1	PHATRDRAFT_48114
XM_002182461.1	PHATRDRAFT_38497
XM_002182609.1	PHATRDRAFT_38498
XM_002182610.1	PHATRDRAFT_48117
XM_002182462.1	PHATRDRAFT_48118
XM_002182611.1	PHATRDRAFT_14735
XM_002182463.1	PHATRDRAFT_14762
XM_002182612.1	PHATRDRAFT_48121
XM_002182464.1	PHATRDRAFT_48122
XM_002182613.1	PHATRDRAFT_14699
XM_002182465.1	PHATRDRAFT_48124
XM_002182466.1	PHATRDRAFT_48125
XM_002182467.1	PHATRDRAFT_38508
XM_002182614.1	PHATRDRAFT_38509
XM_002182468.1	PHATRDRAFT_48128
XM_002182469.1	PHATRDRAFT_38511
XM_002182615.1	PHATRDRAFT_29340
XM_002182616.1	PHATRDRAFT_48130
XM_002182617.1	PHATRDRAFT_54863
XM_002182618.1	PHATRDRAFT_48132
XM_002182470.1	PHATRDRAFT_14783
XM_002182619.1	PHATRDRAFT_48133
XM_002182471.1	PHATRDRAFT_38518
XM_002182472.1	PHATRDRAFT_48134
XM_002182620.1	PHATRDRAFT_48135
XM_002182621.1	PHATRDRAFT_48136
XM_002182473.1	PHATRDRAFT_48137
XM_002182474.1	PHATRDRAFT_48138
XM_002182622.1	PHATRDRAFT_38525
XM_002182475.1	PHATRDRAFT_38526
XM_002182623.1	PHATRDRAFT_56521
XM_002182624.1	PHATRDRAFT_56521
XM_002182476.1	PHATRDRAFT_14843
XM_002182625.1	PHATRDRAFT_14696
XM_002182477.1	PHATRDRAFT_38531
XM_002182626.1	PHATRDRAFT_48144
XM_002182627.1	PHATRDRAFT_4604
XM_002182478.1	PHATRDRAFT_38534
XM_002182628.1	PHATRDRAFT_38535
XM_002182629.1	PHATRDRAFT_48145
XM_002182479.1	PHATRDRAFT_48146
XM_002182480.1	PHATRDRAFT_1129
XM_002182630.1	PHATRDRAFT_48148
XM_002182481.1	PHATRDRAFT_48149
XM_002182631.1	PHATRDRAFT_48150
XM_002182482.1	PHATRDRAFT_48151
XM_002182632.1	PHATRDRAFT_14849
XM_002182483.1	PHATRDRAFT_56599
XM_002182633.1	PHATRDRAFT_38545
XM_002182484.1	PHATRDRAFT_56499
XM_002182634.1	PHATRDRAFT_48154
XM_002182485.1	PHATRDRAFT_48155
XM_002182635.1	PHATRDRAFT_38549
XM_002182486.1	PHATRDRAFT_2444
XM_002182636.1	PHATRDRAFT_48157
XM_002182637.1	PHATRDRAFT_3369
XM_002182487.1	PHATRDRAFT_48159
XM_002182638.1	PHATRDRAFT_48160
XM_002182488.1	PHATRDRAFT_14715
XM_002182489.1	PHATRDRAFT_48162
XM_002182490.1	PHATRDRAFT_48163
XM_002182639.1	PHATRDRAFT_48164
XM_002182491.1	PHATRDRAFT_38559
XM_002182492.1	PHATRDRAFT_48166
XM_002182640.1	PHATRDRAFT_48167
XM_002182493.1	PHATRDRAFT_48168
XM_002182641.1	PHATRDRAFT_48169
XM_002182642.1	PHATRDRAFT_48170
XM_002182643.1	PHATRDRAFT_48171
XM_002182644.1	PHATRDRAFT_48172
XM_002182494.1	PHATRDRAFT_48173
XM_002182645.1	PHATRDRAFT_54869
XM_002182495.1	PHATRDRAFT_48175
XM_002182646.1	PHATRDRAFT_48177
XM_002182496.1	PHATRDRAFT_48178
XM_002182647.1	PHATRDRAFT_48179
XM_002182497.1	PHATRDRAFT_14756
XM_002182648.1	PHATRDRAFT_48181
XM_002182498.1	PHATRDRAFT_48182
XM_002182649.1	PHATRDRAFT_48183
XM_002182650.1	PHATRDRAFT_14713
XM_002182651.1	PHATRDRAFT_48184
XM_002182499.1	PHATRDRAFT_22247
XM_002182652.1	PHATRDRAFT_38581
XM_002182500.1	PHATRDRAFT_48186
XM_002182653.1	PHATRDRAFT_48187
XM_002182654.1	PHATRDRAFT_14802
XM_002182501.1	PHATRDRAFT_38585
XM_002182655.1	PHATRDRAFT_38587
XM_002182502.1	PHATRDRAFT_48190
XM_002182503.1	PHATRDRAFT_38589
XM_002182656.1	PHATRDRAFT_48191
XM_002182657.1	PHATRDRAFT_14682
XM_002182504.1	PHATRDRAFT_48192
XM_002182505.1	PHATRDRAFT_14787
XM_002182506.1	PHATRDRAFT_29381
XM_002182507.1	PHATRDRAFT_48195
XM_002182658.1	PHATRDRAFT_48196
XM_002182659.1	PHATRDRAFT_52367
XM_002182508.1	PHATRDRAFT_48197
XM_002182509.1	PHATRDRAFT_48198
XM_002182660.1	PHATRDRAFT_38600
XM_002182661.1	PHATRDRAFT_48199
XM_002182662.1	PHATRDRAFT_48200
XM_002182510.1	PHATRDRAFT_4950
XM_002182663.1	PHATRDRAFT_48202
XM_002182664.1	PHATRDRAFT_48203
XM_002182511.1	PHATRDRAFT_48204
XM_002182512.1	PHATRDRAFT_48206
XM_002182665.1	PHATRDRAFT_5465
XM_002182513.1	PHATRDRAFT_48208
XM_002182666.1	PHATRDRAFT_52368
XM_002182667.1	PHATRDRAFT_48210
XM_002182514.1	PHATRDRAFT_48211
XM_002182668.1	PHATRDRAFT_14856
XM_002182515.1	PHATRDRAFT_14767
XM_002182516.1	PHATRDRAFT_54872
XM_002182669.1	PHATRDRAFT_48215
XM_002182517.1	PHATRDRAFT_2607
XM_002182670.1	PHATRDRAFT_54873
XM_002182518.1	PHATRDRAFT_48218
XM_002182519.1	PHATRDRAFT_48219
XM_002182671.1	PHATRDRAFT_38622
XM_002182672.1	PHATRDRAFT_38623
XM_002182673.1	PHATRDRAFT_48220
XM_002182674.1	PHATRDRAFT_48221
XM_002182520.1	PHATRDRAFT_22274
XM_002182675.1	PHATRDRAFT_38627
XM_002182521.1	PHATRDRAFT_38628
XM_002182676.1	PHATRDRAFT_48223
XM_002182522.1	PHATRDRAFT_22279
XM_002182523.1	PHATRDRAFT_38631
XM_002182677.1	PHATRDRAFT_38632
XM_002182524.1	PHATRDRAFT_38633
XM_002182678.1	PHATRDRAFT_38634
XM_002182525.1	PHATRDRAFT_48225
XM_002182679.1	PHATRDRAFT_48226
XM_002182526.1	PHATRDRAFT_48227
XM_002182680.1	PHATRDRAFT_48228
XM_002182527.1	PHATRDRAFT_48229
XM_002182528.1	PHATRDRAFT_48230
XM_002182681.1	PHATRDRAFT_48231
XM_002182529.1	PHATRDRAFT_38642
XM_002182682.1	PHATRDRAFT_14771
XM_002182683.1	PHATRDRAFT_48233
XM_002182530.1	PHATRDRAFT_14702
XM_002182531.1	PHATRDRAFT_48235
XM_002182684.1	PHATRDRAFT_48237
XM_002182685.1	PHATRDRAFT_48238
XM_002182532.1	PHATRDRAFT_38650
XM_002182533.1	PHATRDRAFT_38651
XM_002182534.1	PHATRDRAFT_38652
XM_002182535.1	PHATRDRAFT_48241
XM_002182686.1	PHATRDRAFT_48242
XM_002182536.1	PHATRDRAFT_38655
XM_002182687.1	PHATRDRAFT_4073
XM_002182688.1	PHATRDRAFT_51125
XM_002182537.1	PHATRDRAFT_48245
XM_002182538.1	PHATRDRAFT_48246
XM_002182689.1	PHATRDRAFT_48247
XM_002182690.1	PHATRDRAFT_48248
XM_002182539.1	PHATRDRAFT_38662
XM_002182691.1	PHATRDRAFT_14688
XM_002182540.1	PHATRDRAFT_48250
XM_002182692.1	PHATRDRAFT_38665
XM_002182541.1	PHATRDRAFT_48252
XM_002182693.1	PHATRDRAFT_48253
